id,map_path,contourLevel,gt_path,gt_subunits,matched_subunits,step,sigma,voxels,voxels_assigned,euler_segments,iou,proportion,consistency,homogenity,label
emd-0044,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0044.mrc,5.45,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0044_gt.mrc,3,7,4,1.7821392713135569,248250,"{1: 24974, 2: 8126, 3: 9305, 4: 236, 5: 71, 6: 12216, 7: 3966}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0}",0.7767079693953551,2.3333333333333335,0.7767079693953551,0.6763885470506193,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,11,0,0,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1}",1.0,1.0,1.0,0.0,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,4,1.52074883781348,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 353, 12: 30}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9928791834797057,1.0909090909090908,0.9928791834797057,0.007725985063095545,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,5,1.5584564070174172,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 2102, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 13763}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9211357189926368,1.0909090909090908,0.9211357189926368,0.595233976299628,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,4,2.471286888600238,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 13763, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 2102}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9879551900982723,1.0909090909090908,0.9879551900982723,0.013884393598118805,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,11,6,3.188440907938687,231399,"{1: 25231, 2: 14296, 3: 1453, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 10627}","{1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9090909090909091,1.0,0.9090909090909091,4.350886658187842e+18,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,5,2.865181766348649,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 8617, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 2010}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9828053756726007,1.0909090909090908,0.9828053756726007,0.021205439564497244,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,4,3.933677953965994,231399,"{1: 25231, 2: 2806, 3: 1453, 4: 10627, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 11490}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9269344253955335,1.0909090909090908,0.9269344253955335,0.3722542603511955,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,5,2.891203970225896,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 8617, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 2010}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9828053756726007,1.0909090909090908,0.9828053756726007,0.021205439564497244,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,5,2.357589403202085,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 2211, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 8416}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9280049958510485,1.0909090909090908,0.9280049958510485,0.3460384030261914,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,4,2.465783945671618,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 2102, 6: 2192, 7: 2540, 8: 3643, 9: 2610, 10: 644, 11: 383, 12: 13763}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9211357189926368,1.0909090909090908,0.9211357189926368,0.595233976299628,good
emd-0251,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251.mrc,0.004,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0251_gt.mrc,11,12,4,3.8915927459467787,231399,"{1: 25231, 2: 14296, 3: 1453, 4: 10627, 5: 15865, 6: 2192, 7: 2540, 8: 3643, 9: 1588, 10: 644, 11: 383, 12: 1022}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.9644026471612679,1.0909090909090908,0.9644026471612679,0.05850698419967942,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,3,0,0,78494,"{1: 2072, 2: 3748, 3: 3142}","{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0.0,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,5,4,2.1805513377659924,78494,"{1: 2072, 2: 3748, 3: 139, 4: 2012, 5: 991}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.6814131126670909,1.6666666666666667,0.6814131126670909,7.201438848920863,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,5,1.1106115587738912,78494,"{1: 2072, 2: 2328, 3: 3142, 4: 1420}","{1: 1, 2: 1, 3: 1, 4: 1}",0.8737104233368909,1.3333333333333333,0.8737104233368909,0.20332187857961057,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,2.3883927989620712,78494,"{1: 2072, 2: 3748, 3: 1130, 4: 2012}","{1: 1, 2: 1, 3: 1, 4: 1}",0.7865478463823466,1.3333333333333333,0.7865478463823466,0.5935103244837758,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,5,1.1410340660433032,78494,"{1: 2072, 2: 3748, 3: 2012, 4: 1130}","{1: 1, 2: 1, 3: 1, 4: 1}",0.88011882028432,1.3333333333333333,0.88011882028432,0.1872100728959576,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,1.7152444033829934,78494,"{1: 1445, 2: 3748, 3: 3142, 4: 627}","{1: 1, 2: 1, 3: 1, 4: 1}",0.8991312741312741,1.3333333333333333,0.8991312741312741,0.14463667820069204,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,2.779562197597359,78494,"{1: 2072, 2: 3748, 3: 1130, 4: 2012}","{1: 1, 2: 1, 3: 1, 4: 1}",0.7865478463823466,1.3333333333333333,0.7865478463823466,0.5935103244837758,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,6,4,1.1299875469112448,78494,"{1: 2072, 2: 3748, 3: 32, 4: 2012, 5: 107, 6: 991}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.6700615319329515,2.0,0.6700615319329515,32.395833333333336,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,2.1990121358591375,78494,"{1: 2072, 2: 3748, 3: 1130, 4: 2012}","{1: 1, 2: 1, 3: 1, 4: 1}",0.7865478463823466,1.3333333333333333,0.7865478463823466,0.5935103244837758,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,2.1939713797541995,78494,"{1: 2072, 2: 3748, 3: 1130, 4: 2012}","{1: 1, 2: 1, 3: 1, 4: 1}",0.7865478463823466,1.3333333333333333,0.7865478463823466,0.5935103244837758,good
emd-0290,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290.mrc,0.118,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0290_gt.mrc,3,4,4,2.4985587669117946,78494,"{1: 2072, 2: 3748, 3: 2012, 4: 1130}","{1: 1, 2: 1, 3: 1, 4: 1}",0.88011882028432,1.3333333333333333,0.88011882028432,0.1872100728959576,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,4,0,0,91685,"{1: 2754, 2: 6120, 3: 5451, 4: 2652}","{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,0.0,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,4,2.015178704665301,91685,"{1: 2754, 2: 1003, 3: 5451, 4: 2652, 5: 5117}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.7909722222222222,1.25,0.7909722222222222,1.2754237288135593,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,4,2.257646475618616,91685,"{1: 2754, 2: 6120, 3: 5451, 4: 27, 5: 2625}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.7525452488687783,1.25,0.7525452488687783,24.305555555555557,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,5,2.27881357400124,91685,"{1: 2754, 2: 990, 3: 5451, 4: 2652, 5: 5130}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.7904411764705883,1.25,0.7904411764705883,1.2954545454545454,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,5,1.525970500759172,91685,"{1: 2754, 2: 6120, 3: 5451, 4: 25, 5: 2627}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.7523567119155354,1.25,0.7523567119155354,26.27,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,6,4,2.9680528597115354,91685,"{1: 2754, 2: 6120, 3: 3600, 4: 2652, 5: 1271, 6: 580}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.9151073197578425,1.5,0.9151073197578425,0.12854166666666667,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,4,3.356494289021609,91685,"{1: 2754, 2: 6120, 3: 4512, 4: 2652, 5: 939}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.9569345074298294,1.25,0.9569345074298294,0.0520279255319149,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,5,5,1.947569427579598,91685,"{1: 2754, 2: 6120, 3: 1005, 4: 2652, 5: 4446}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.7960924600990644,1.25,0.7960924600990644,1.1059701492537313,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,6,4,1.9517609608265696,91685,"{1: 2754, 2: 6120, 3: 2638, 4: 2652, 5: 1808, 6: 1005}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.8709869748669969,1.5,0.8709869748669969,0.26658453373768004,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,7,4,2.0650881409580206,91685,"{1: 2754, 2: 6120, 3: 1618, 4: 2652, 5: 844, 6: 1205, 7: 1784}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1}",0.8242065676022748,1.75,0.8242065676022748,0.5922435105067985,good
emd-0293,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293.mrc,0.102,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0293_gt.mrc,4,12,4,1.0929072863979528,91685,"{1: 2754, 2: 778, 3: 5451, 4: 2652, 5: 1, 6: 324, 7: 648, 8: 1168, 9: 672, 10: 1254, 11: 495, 12: 780}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.781781045751634,3.0,0.781781045751634,1.7165809768637532,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,4,0,0,550760,"{1: 67026, 2: 49138, 3: 64963, 4: 51606}","{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,0.0,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,10,4,1.8978485140468728,550760,"{1: 67026, 2: 49138, 3: 23762, 4: 51606, 5: 241, 6: 25988, 7: 9486, 8: 2738, 9: 1, 10: 2747}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",0.8414443606360543,2.5,0.8414443606360543,0.43347571753219427,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,9,4,2.3798405006680143,550760,"{1: 67026, 2: 72, 3: 64963, 4: 51606, 5: 1738, 6: 14417, 7: 275, 8: 12354, 9: 20282}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}",0.750366315275347,2.25,0.750366315275347,170.36805555555554,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,5,6,1.698462316375558,550760,"{1: 67026, 2: 34446, 3: 64963, 4: 51606, 5: 14692}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1}",0.9252513329805853,1.25,0.9252513329805853,0.1066306682923997,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,6,5,1.9059209806746948,550760,"{1: 67026, 2: 49138, 3: 14971, 4: 51606, 5: 49991, 6: 1}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.80761356464449,1.5,0.80761356464449,0.8348139736824527,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,7,4,3.5516549739649887,550760,"{1: 67026, 2: 49138, 3: 6919, 4: 51606, 5: 4840, 6: 3213, 7: 49991}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1}",0.7766266951957268,1.75,0.7766266951957268,2.0972683913860384,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,6,6,1.0079530613525083,550760,"{1: 67026, 2: 22020, 3: 64963, 4: 51606, 5: 72, 6: 27046}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.8620314217102854,1.5,0.8620314217102854,0.3078792007266122,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,20,4,1.1759612224342348,550760,"{1: 67026, 2: 49138, 3: 64963, 4: 107, 5: 1445, 6: 570, 7: 13541, 8: 440, 9: 1893, 10: 2, 11: 1538, 12: 2072, 13: 2233, 14: 10344, 15: 5228, 16: 1, 17: 4229, 18: 4507, 19: 2268, 20: 1188}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1}",0.75051835057939,5.0,0.75051835057939,120.32476635514018,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,6,5,1.8318295903857802,550760,"{1: 67026, 2: 49138, 3: 64963, 4: 22129, 5: 14587, 6: 14890}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.8572016819749642,1.5,0.8572016819749642,0.33301324054408243,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,9,4,2.489873636294467,550760,"{1: 67026, 2: 8691, 3: 64963, 4: 51606, 5: 12354, 6: 18039, 7: 3981, 8: 6001, 9: 72}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}",0.7942173063616753,2.25,0.7942173063616753,1.163473708434012,good
emd-0790,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790.mrc,0.83,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_0790_gt.mrc,4,6,5,2.5877036005692444,550760,"{1: 67026, 2: 49138, 3: 1, 4: 51606, 5: 14973, 6: 49989}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.7500038483444422,1.5,0.7500038483444422,16240.499999999996,good
emd-10194,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194_gt.mrc,7,7,0,0,230802,"{1: 26013, 2: 25964, 3: 26012, 4: 25929, 5: 25953, 6: 25966, 7: 25963}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1}",1.0,1.0,1.0,0.0,good
emd-10194,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194_gt.mrc,7,15,5,1.0708921320447646,230802,"{1: 26013, 2: 25964, 3: 26012, 4: 25929, 5: 25953, 6: 25966, 7: 22, 8: 6123, 9: 97, 10: 88, 11: 6868, 12: 7304, 13: 4373, 14: 43, 15: 1045}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1}",0.8572639085291707,2.142857142857143,0.8572639085291707,168.44805194805195,good
emd-10194,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194_gt.mrc,7,14,4,2.4413224756951224,230802,"{1: 26013, 2: 25964, 3: 26012, 4: 25929, 5: 25953, 6: 2834, 7: 25963, 8: 255, 9: 877, 10: 14578, 11: 155, 12: 6663, 13: 71, 14: 533}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1}",0.8727346750145796,2.0,0.8727346750145796,1.1660449642101018,good
emd-10194,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_10194_gt.mrc,7,10,4,2.8996854576127262,230802,"{1: 26013, 2: 25964, 3: 26012, 4: 25929, 5: 140, 6: 25966, 7: 25963, 8: 24620, 9: 122, 10: 1071}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",0.8579134809628394,1.4285714285714286,0.8579134809628394,26.339795918367347,good
